CustomerID,Plan,MonthlyPrice,SignupDate,LastActiveDate,UsageScore,InactivityDays,AcquisitionChannel,PaymentStatus,Churned
1767,Enterprise,199.0,2025-10-25,2025-11-14,80,100,Organic,Paid,0
1768,Pro,49.0,2025-03-25,2025-11-13,73,101,Referral,Paid,0
1769,Pro,49.0,2025-04-29,2025-10-18,59,127,Organic,Paid,0
1770,Pro,49.0,2024-08-27,2026-01-28,74,25,Partner,Paid,0
1771,Basic,19.0,2025-08-14,2025-10-29,57,116,Outbound,Overdue,0
1772,Enterprise,199.0,2024-07-22,2024-12-11,78,438,Organic,Paid,1
1773,Basic,19.0,2024-04-02,2025-07-15,42,222,Paid Search,Paid,1
1774,Pro,49.0,2024-07-24,2025-05-28,33,270,Paid Search,Paid,1
1775,Basic,19.0,2025-03-23,2025-09-30,40,145,Organic,Paid,1
1776,Basic,19.0,2025-04-27,2025-11-14,62,100,Referral,Paid,0
1777,Pro,49.0,2025-04-19,2025-06-23,60,244,Referral,Overdue,1
1778,Pro,49.0,2024-11-30,2026-01-23,53,30,Outbound,Paid,0
1779,Basic,19.0,2025-02-07,2025-12-04,27,80,Paid Search,Overdue,1
1780,Basic,19.0,2024-08-28,2025-08-11,58,195,Outbound,Paid,1
1781,Basic,19.0,2026-02-08,2026-02-15,49,7,Referral,Paid,0
1782,Basic,19.0,2024-04-05,2026-02-03,45,19,Partner,Paid,0
1783,Pro,49.0,2025-01-31,2025-09-03,48,172,Outbound,Paid,1
1784,Basic,19.0,2024-04-18,2024-07-11,41,591,Referral,Paid,1
1785,Basic,19.0,2024-01-13,2025-12-15,52,69,Referral,Paid,0
1786,Pro,49.0,2025-03-08,2025-08-10,72,196,Organic,Paid,1
1787,Pro,49.0,2025-09-10,2026-01-09,74,44,Partner,Paid,0
1788,Pro,49.0,2024-04-24,2025-07-02,50,235,Organic,Paid,1
1789,Basic,19.0,2024-06-02,2025-02-21,62,366,Referral,Paid,1
1790,Basic,19.0,2025-03-21,2025-08-12,32,194,Referral,Overdue,1
1791,Basic,19.0,2025-01-10,2025-08-15,28,191,Organic,Paid,1
1792,Basic,19.0,2025-07-09,2025-09-22,31,153,Partner,Paid,1
1793,Pro,49.0,2024-10-31,2024-11-18,48,461,Paid Search,Paid,1
1794,Basic,19.0,2024-03-27,2024-08-03,32,568,Referral,Paid,1
1795,Basic,19.0,2024-10-08,2026-01-21,19,32,Outbound,Paid,0
1796,Basic,19.0,2025-08-05,2025-08-24,45,182,Outbound,Paid,1
1797,Pro,49.0,2026-01-11,2026-01-16,70,37,Partner,Paid,0
1798,Basic,19.0,2025-03-08,2025-06-10,30,257,Organic,Paid,0
1799,Enterprise,199.0,2025-03-19,2025-08-21,80,185,Paid Search,Paid,0
1800,Pro,49.0,2025-12-11,2026-01-27,41,26,Referral,Paid,0
1801,Pro,49.0,2024-10-08,2025-09-16,62,159,Paid Search,Paid,1
1802,Basic,19.0,2025-11-25,2025-11-25,28,89,Referral,Paid,0
1803,Basic,19.0,2025-11-03,2026-01-23,37,30,Organic,Paid,0
1804,Basic,19.0,2025-12-27,2025-12-31,60,53,Outbound,Paid,0
1805,Basic,19.0,2025-04-16,2025-11-01,31,113,Partner,Paid,0
1806,Basic,19.0,2024-12-14,2026-02-08,29,14,Referral,Paid,0
1807,Basic,19.0,2024-08-03,2025-09-19,47,156,Organic,Overdue,1
1808,Basic,19.0,2025-10-08,2026-01-04,53,49,Outbound,Paid,1
1809,Basic,19.0,2025-01-13,2025-09-09,40,166,Paid Search,Paid,1
1810,Basic,19.0,2025-10-01,2026-01-19,23,34,Partner,Paid,0
1811,Pro,49.0,2025-07-23,2025-12-07,74,77,Organic,Paid,0
1812,Basic,19.0,2024-04-09,2024-11-11,39,468,Paid Search,Paid,0
1813,Pro,49.0,2024-06-11,2025-12-26,100,58,Referral,Paid,0
1814,Basic,19.0,2025-09-05,2025-12-06,35,78,Partner,Paid,0
1815,Basic,19.0,2025-05-29,2026-02-06,16,16,Referral,Paid,0
1816,Enterprise,199.0,2024-06-09,2024-12-07,93,442,Partner,Paid,1
1817,Pro,49.0,2025-04-20,2026-02-11,57,11,Referral,Overdue,0
1818,Pro,49.0,2024-07-12,2025-02-26,53,361,Organic,Paid,1
1819,Basic,19.0,2025-09-05,2026-02-08,37,14,Referral,Paid,0
1820,Basic,19.0,2025-12-01,2026-01-17,41,36,Referral,Paid,1
1821,Basic,19.0,2025-07-19,2025-11-13,51,101,Paid Search,Paid,0
1822,Enterprise,199.0,2025-04-28,2025-08-08,100,198,Organic,Paid,1
1823,Basic,19.0,2024-07-30,2025-10-27,17,118,Referral,Paid,0
1824,Pro,49.0,2025-05-27,2025-11-12,65,102,Paid Search,Paid,0
1825,Pro,49.0,2025-04-18,2025-11-12,82,102,Referral,Overdue,0
1826,Pro,49.0,2024-03-13,2024-12-04,70,445,Outbound,Paid,0
1827,Enterprise,199.0,2025-10-24,2026-02-06,71,16,Referral,Paid,0
1828,Pro,49.0,2026-01-12,2026-02-04,44,18,Referral,Overdue,0
1829,Pro,49.0,2025-03-14,2026-01-04,83,49,Paid Search,Paid,0
1830,Basic,19.0,2025-01-10,2025-07-02,57,235,Referral,Paid,1
1831,Basic,19.0,2024-08-03,2025-11-15,28,99,Paid Search,Paid,0
1832,Basic,19.0,2026-02-14,2026-02-18,60,4,Referral,Paid,0
1833,Basic,19.0,2025-12-17,2026-01-03,39,50,Paid Search,Paid,1
1834,Basic,19.0,2025-01-14,2026-01-14,43,39,Paid Search,Overdue,0
1835,Pro,49.0,2025-08-04,2025-10-18,44,127,Paid Search,Paid,1
1836,Pro,49.0,2024-05-30,2025-06-27,62,240,Paid Search,Paid,1
1837,Basic,19.0,2025-08-20,2026-02-20,29,2,Outbound,Paid,0
1838,Basic,19.0,2025-02-19,2025-05-17,34,281,Outbound,Paid,0
1839,Basic,19.0,2025-05-28,2026-01-31,18,22,Referral,Paid,0
1840,Basic,19.0,2024-06-28,2025-07-21,61,216,Partner,Overdue,1
1841,Basic,19.0,2024-08-18,2024-12-18,41,431,Referral,Paid,1
1842,Enterprise,199.0,2025-08-06,2025-08-09,86,197,Outbound,Paid,0
1843,Pro,49.0,2024-08-21,2024-11-30,57,449,Partner,Paid,0
1844,Enterprise,199.0,2025-07-20,2026-02-21,77,1,Organic,Paid,0
1845,Basic,19.0,2025-04-02,2025-07-04,40,233,Paid Search,Paid,1
1846,Pro,49.0,2024-08-21,2025-12-01,71,83,Partner,Overdue,0
1847,Basic,19.0,2025-07-19,2025-08-04,38,202,Partner,Paid,0
1848,Basic,19.0,2024-03-03,2024-11-07,15,472,Referral,Paid,1
1849,Basic,19.0,2024-04-10,2026-01-19,42,34,Referral,Paid,1
1850,Basic,19.0,2024-03-26,2024-07-06,27,596,Referral,Paid,1
1851,Basic,19.0,2024-11-03,2024-12-30,14,419,Paid Search,Paid,1
1852,Pro,49.0,2025-08-26,2026-01-30,45,23,Partner,Overdue,0
1853,Basic,19.0,2026-02-11,2026-02-16,37,6,Partner,Paid,0
1854,Pro,49.0,2024-09-27,2025-06-08,81,259,Outbound,Paid,1
1855,Pro,49.0,2024-11-12,2025-02-13,79,374,Outbound,Paid,1
1856,Basic,19.0,2025-04-26,2025-07-26,56,211,Partner,Paid,1
1857,Enterprise,199.0,2024-04-06,2025-10-09,54,136,Organic,Paid,0
1858,Basic,19.0,2024-08-25,2026-01-20,47,33,Referral,Paid,0
1859,Pro,49.0,2024-04-15,2024-09-20,69,520,Referral,Paid,1
1860,Pro,49.0,2024-06-24,2024-12-01,55,448,Referral,Paid,1
1861,Basic,19.0,2025-10-31,2025-11-29,19,85,Partner,Paid,0
1862,Basic,19.0,2025-01-14,2025-07-03,52,234,Partner,Paid,0
1863,Basic,19.0,2025-04-05,2025-04-07,16,321,Referral,Paid,1
1864,Pro,49.0,2024-12-28,2025-03-09,50,350,Organic,Paid,0
1865,Basic,19.0,2025-12-22,2026-02-13,33,9,Referral,Paid,0
1866,Basic,19.0,2024-11-29,2025-12-12,30,72,Outbound,Paid,1
1867,Pro,49.0,2025-03-26,2025-09-08,68,167,Outbound,Overdue,0
1868,Enterprise,199.0,2025-04-26,2025-05-19,81,279,Referral,Paid,0
1869,Basic,19.0,2024-09-12,2024-12-24,28,425,Outbound,Paid,1
1870,Basic,19.0,2025-01-13,2025-06-07,30,260,Organic,Paid,1
1871,Enterprise,199.0,2024-11-28,2026-02-18,71,4,Paid Search,Paid,0
1872,Basic,19.0,2025-07-29,2025-09-29,12,146,Partner,Paid,1
1873,Basic,19.0,2025-07-24,2026-02-06,39,16,Partner,Paid,0
1874,Enterprise,199.0,2025-01-04,2025-08-20,78,186,Partner,Paid,0
1875,Basic,19.0,2025-04-24,2025-09-03,33,172,Organic,Paid,1
1876,Basic,19.0,2024-05-23,2025-07-17,47,220,Organic,Paid,1
1877,Basic,19.0,2025-06-25,2025-11-16,54,98,Outbound,Paid,0
1878,Pro,49.0,2024-11-30,2025-08-08,59,198,Organic,Paid,1
1879,Basic,19.0,2026-01-22,2026-01-29,56,24,Organic,Paid,0
1880,Enterprise,199.0,2025-08-10,2026-01-13,85,40,Organic,Paid,0
1881,Basic,19.0,2025-12-01,2025-12-20,37,64,Outbound,Paid,0
1882,Basic,19.0,2024-12-13,2026-01-16,56,37,Referral,Paid,0
1883,Basic,19.0,2024-01-22,2025-02-24,34,363,Referral,Paid,1
1884,Basic,19.0,2024-06-03,2025-01-17,60,401,Outbound,Paid,1
1885,Pro,49.0,2025-04-13,2025-10-11,68,134,Outbound,Paid,0
1886,Basic,19.0,2024-06-05,2024-11-03,66,476,Organic,Paid,1
1887,Pro,49.0,2025-06-30,2025-11-15,74,99,Partner,Paid,0
1888,Pro,49.0,2024-08-23,2025-03-17,38,342,Partner,Paid,1
1889,Enterprise,199.0,2024-08-26,2025-01-13,77,405,Organic,Overdue,0
1890,Basic,19.0,2025-01-19,2026-02-03,53,19,Organic,Paid,0
1891,Basic,19.0,2025-04-02,2026-01-29,48,24,Paid Search,Paid,0
1892,Enterprise,199.0,2025-06-02,2026-02-21,99,1,Organic,Paid,0
1893,Pro,49.0,2025-05-15,2025-12-13,29,71,Outbound,Overdue,1
1894,Basic,19.0,2025-01-03,2025-09-20,78,155,Organic,Paid,1
1895,Pro,49.0,2025-01-24,2025-07-24,36,213,Organic,Paid,1
1896,Enterprise,199.0,2025-03-20,2026-02-16,92,6,Organic,Overdue,0
1897,Pro,49.0,2025-10-28,2025-12-02,46,82,Organic,Paid,0
1898,Pro,49.0,2024-05-24,2024-11-21,70,458,Paid Search,Paid,1
1899,Pro,49.0,2024-05-23,2024-12-23,60,426,Partner,Paid,0
1900,Basic,19.0,2025-09-24,2025-11-03,34,111,Outbound,Paid,0
1901,Pro,49.0,2024-06-04,2024-09-24,63,516,Paid Search,Paid,1
1902,Basic,19.0,2024-11-09,2025-05-19,31,279,Partner,Paid,0
1903,Pro,49.0,2024-01-30,2024-03-05,44,719,Referral,Paid,1
1904,Basic,19.0,2024-02-17,2025-10-21,67,124,Organic,Paid,0
1905,Basic,19.0,2024-01-16,2024-03-23,42,701,Referral,Paid,1
1906,Basic,19.0,2025-07-03,2026-02-07,55,15,Partner,Paid,0
1907,Basic,19.0,2025-05-02,2026-02-02,46,20,Organic,Paid,0
1908,Basic,19.0,2025-05-04,2026-02-20,35,2,Paid Search,Paid,0
1909,Basic,19.0,2024-05-26,2025-07-13,45,224,Paid Search,Paid,1
1910,Basic,19.0,2024-08-19,2025-06-23,43,244,Outbound,Overdue,1
1911,Basic,19.0,2025-06-16,2026-02-01,51,21,Paid Search,Paid,0
1912,Pro,49.0,2025-08-16,2025-08-24,59,182,Organic,Paid,0
1913,Enterprise,199.0,2024-07-21,2025-03-21,96,338,Outbound,Paid,1
1914,Basic,19.0,2025-05-07,2025-10-30,41,115,Outbound,Overdue,1
1915,Basic,19.0,2025-02-19,2025-11-25,44,89,Outbound,Paid,0
1916,Basic,19.0,2024-12-11,2025-03-16,60,343,Referral,Paid,1
1917,Basic,19.0,2025-07-16,2026-01-27,64,26,Partner,Paid,0
1918,Pro,49.0,2025-03-12,2025-12-15,76,69,Referral,Paid,0
1919,Basic,19.0,2024-04-23,2025-04-13,38,315,Organic,Paid,1
1920,Basic,19.0,2025-05-31,2026-02-16,32,6,Paid Search,Paid,0
1921,Basic,19.0,2024-01-18,2024-06-21,39,611,Organic,Paid,1
1922,Basic,19.0,2025-06-29,2025-08-26,21,180,Paid Search,Overdue,0
1923,Basic,19.0,2025-01-18,2025-11-30,30,84,Paid Search,Overdue,1
1924,Enterprise,199.0,2025-07-07,2025-12-10,55,74,Organic,Paid,0
1925,Basic,19.0,2025-02-14,2025-10-15,72,130,Partner,Paid,0
1926,Basic,19.0,2024-01-01,2025-12-26,16,58,Outbound,Paid,0
1927,Enterprise,199.0,2025-08-31,2025-10-06,89,139,Paid Search,Paid,0
1928,Pro,49.0,2025-02-04,2025-12-31,65,53,Paid Search,Paid,0
1929,Basic,19.0,2024-12-24,2025-07-17,51,220,Paid Search,Paid,1
1930,Basic,19.0,2024-07-29,2025-05-07,37,291,Organic,Paid,1
1931,Basic,19.0,2025-06-17,2025-10-15,56,130,Organic,Paid,1
1932,Pro,49.0,2025-07-08,2025-11-01,72,113,Partner,Overdue,1
1933,Enterprise,199.0,2024-10-05,2025-02-12,100,375,Outbound,Paid,1
1934,Pro,49.0,2024-06-21,2025-11-01,67,113,Organic,Paid,0
1935,Enterprise,199.0,2024-03-31,2025-04-06,58,322,Referral,Overdue,1
1936,Enterprise,199.0,2025-12-19,2026-02-10,62,12,Partner,Paid,0
1937,Pro,49.0,2026-01-11,2026-02-01,77,21,Partner,Paid,0
1938,Basic,19.0,2024-03-26,2025-08-05,27,201,Outbound,Paid,1
1939,Pro,49.0,2025-03-20,2025-11-24,80,90,Referral,Paid,0
1940,Basic,19.0,2025-09-13,2025-12-19,55,65,Organic,Paid,1
1941,Basic,19.0,2025-08-12,2026-01-07,50,46,Referral,Paid,0
1942,Pro,49.0,2025-02-07,2025-02-27,57,360,Referral,Paid,1
1943,Pro,49.0,2025-08-10,2026-01-17,74,36,Organic,Paid,0
1944,Basic,19.0,2024-08-09,2024-09-02,43,538,Partner,Paid,1
1945,Pro,49.0,2025-02-26,2025-07-05,56,232,Partner,Paid,1
1946,Basic,19.0,2024-09-11,2024-10-29,11,481,Partner,Paid,1
1947,Basic,19.0,2024-06-13,2025-05-08,42,290,Paid Search,Paid,1
1948,Pro,49.0,2025-05-26,2025-11-12,41,102,Paid Search,Paid,1
1949,Pro,49.0,2024-11-20,2025-10-13,79,132,Paid Search,Paid,0
1950,Basic,19.0,2026-02-13,2026-02-17,54,5,Partner,Paid,0
1951,Pro,49.0,2025-03-24,2025-09-05,61,170,Partner,Paid,1
1952,Pro,49.0,2025-06-02,2025-10-31,22,114,Referral,Paid,0
1953,Pro,49.0,2025-09-25,2026-01-06,62,47,Partner,Paid,0
1954,Basic,19.0,2025-06-29,2025-08-02,46,204,Partner,Paid,0
1955,Basic,19.0,2025-09-20,2026-01-11,90,42,Paid Search,Paid,0
1956,Enterprise,199.0,2025-11-14,2025-11-17,100,97,Paid Search,Paid,0
1957,Pro,49.0,2024-09-08,2025-02-03,34,384,Organic,Paid,1
1958,Basic,19.0,2025-09-18,2026-01-08,50,45,Outbound,Paid,0
1959,Basic,19.0,2024-07-15,2025-08-15,51,191,Partner,Paid,0
1960,Basic,19.0,2024-09-26,2025-10-04,23,141,Partner,Overdue,0
1961,Basic,19.0,2025-07-07,2026-02-12,47,10,Outbound,Paid,0
1962,Basic,19.0,2025-08-15,2025-12-22,37,62,Organic,Paid,0
1963,Basic,19.0,2025-09-10,2026-01-29,26,24,Partner,Paid,0
1964,Pro,49.0,2025-08-11,2025-12-06,79,78,Referral,Paid,0
1965,Enterprise,199.0,2024-03-07,2025-09-30,84,145,Referral,Paid,0
1966,Basic,19.0,2025-12-24,2026-02-05,56,17,Partner,Overdue,0
1967,Basic,19.0,2025-08-06,2026-01-06,42,47,Paid Search,Paid,0
1968,Basic,19.0,2025-02-09,2025-09-28,37,147,Partner,Paid,1
1969,Basic,19.0,2024-12-04,2025-06-30,45,237,Outbound,Paid,1
1970,Pro,49.0,2024-11-18,2025-09-26,42,149,Outbound,Paid,1
1971,Pro,49.0,2024-05-02,2025-06-29,64,238,Paid Search,Paid,0
1972,Pro,49.0,2025-09-07,2025-10-22,62,123,Referral,Paid,0
1973,Basic,19.0,2026-01-16,2026-02-21,70,1,Referral,Paid,0
1974,Pro,49.0,2025-01-25,2025-04-05,79,323,Partner,Paid,0
1975,Basic,19.0,2024-12-29,2025-02-13,29,374,Paid Search,Paid,1
1976,Enterprise,199.0,2024-12-25,2025-11-14,79,100,Organic,Paid,1
1977,Basic,19.0,2025-06-20,2025-11-09,43,105,Paid Search,Paid,1
1978,Enterprise,199.0,2024-01-02,2025-06-26,71,241,Partner,Paid,1
1979,Pro,49.0,2024-01-29,2024-04-09,46,684,Outbound,Paid,0
1980,Basic,19.0,2025-05-25,2025-09-13,33,162,Paid Search,Paid,0
1981,Basic,19.0,2025-09-06,2025-10-21,47,124,Referral,Paid,0
1982,Pro,49.0,2024-02-01,2025-08-04,74,202,Organic,Paid,0
1983,Enterprise,199.0,2024-11-15,2025-09-13,92,162,Referral,Paid,0
1984,Pro,49.0,2024-07-16,2025-06-26,74,241,Outbound,Overdue,0
1985,Pro,49.0,2025-02-02,2025-03-07,80,352,Paid Search,Paid,1
1986,Basic,19.0,2025-05-17,2025-12-09,32,75,Referral,Paid,1
1987,Pro,49.0,2025-11-06,2026-01-11,63,42,Outbound,Paid,0
1988,Basic,19.0,2025-07-30,2025-12-13,34,71,Paid Search,Paid,0
1989,Basic,19.0,2024-10-16,2026-02-11,30,11,Referral,Paid,0
1990,Basic,19.0,2024-03-25,2025-08-10,43,196,Outbound,Paid,1
1991,Basic,19.0,2025-02-02,2026-01-18,65,35,Organic,Paid,0
1992,Enterprise,199.0,2024-07-11,2025-05-21,73,277,Outbound,Paid,0
1993,Basic,19.0,2025-07-09,2025-07-16,38,221,Paid Search,Paid,1
1994,Enterprise,199.0,2024-12-26,2025-01-21,79,397,Referral,Paid,1
1995,Basic,19.0,2026-01-26,2026-02-16,50,6,Organic,Paid,0
1996,Enterprise,199.0,2025-04-13,2025-08-04,60,202,Paid Search,Paid,0
1997,Basic,19.0,2025-05-22,2025-12-03,38,81,Partner,Paid,1
1998,Enterprise,199.0,2024-01-05,2025-11-10,72,104,Paid Search,Paid,0
1999,Pro,49.0,2025-02-03,2025-02-25,40,362,Outbound,Paid,1
2000,Basic,19.0,2025-11-15,2026-01-08,60,45,Partner,Paid,0
